State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,DINDIGUL,2009,Whole Year ,Horse-gram,2354,875
Tamil Nadu,DINDIGUL,2009,Whole Year ,Jowar,26591,24210
Tamil Nadu,DINDIGUL,2009,Whole Year ,Maize,39531,243457
Tamil Nadu,DINDIGUL,2009,Whole Year ,Moong(Green Gram),2613,1990
Tamil Nadu,DINDIGUL,2009,Whole Year ,Onion,3043,26715
Tamil Nadu,DINDIGUL,2009,Whole Year ,Potato,2796,41494
Tamil Nadu,DINDIGUL,2009,Whole Year ,Ragi,268,836
Tamil Nadu,DINDIGUL,2009,Whole Year ,Rapeseed &Mustard,9,2
Tamil Nadu,DINDIGUL,2009,Whole Year ,Sesamum,1209,333
Tamil Nadu,DINDIGUL,2009,Whole Year ,Sugarcane,5055,739841
Tamil Nadu,DINDIGUL,2009,Whole Year ,Sunflower,989,1597
Tamil Nadu,DINDIGUL,2009,Whole Year ,Sweet potato,46,741
Tamil Nadu,DINDIGUL,2009,Whole Year ,Tapioca,386,13305
Tamil Nadu,DINDIGUL,2009,Whole Year ,Tobacco,1911,2771
Tamil Nadu,DINDIGUL,2009,Whole Year ,Turmeric,42,213
Tamil Nadu,DINDIGUL,2009,Whole Year ,Urad,3781,2558
Tamil Nadu,DINDIGUL,2010,Kharif     ,Arhar/Tur,1334,786
Tamil Nadu,DINDIGUL,2010,Kharif     ,Castor seed,171,61
Tamil Nadu,DINDIGUL,2010,Kharif     ,Cotton(lint),1559,4327
Tamil Nadu,DINDIGUL,2010,Kharif     ,Groundnut,11173,31948
Tamil Nadu,DINDIGUL,2010,Kharif     ,Horse-gram,3038,1012
Tamil Nadu,DINDIGUL,2010,Kharif     ,Maize,39629,216794
Tamil Nadu,DINDIGUL,2010,Kharif     ,Moong(Green Gram),2951,1755
Tamil Nadu,DINDIGUL,2010,Kharif     ,Ragi,9,19
Tamil Nadu,DINDIGUL,2010,Kharif     ,Rice,18349,98053
Tamil Nadu,DINDIGUL,2010,Kharif     ,Sunflower,634,810
Tamil Nadu,DINDIGUL,2010,Kharif     ,Urad,4700,4921
Tamil Nadu,DINDIGUL,2010,Rabi       ,Gram,552,279
Tamil Nadu,DINDIGUL,2010,Whole Year ,Sugarcane,5256,694262
Tamil Nadu,DINDIGUL,2011,Kharif     ,Bajra,1474,3953
Tamil Nadu,DINDIGUL,2011,Kharif     ,Cotton(lint),1044,2979
Tamil Nadu,DINDIGUL,2011,Kharif     ,Groundnut,4710,5024
Tamil Nadu,DINDIGUL,2011,Kharif     ,Jowar,19549,27381
Tamil Nadu,DINDIGUL,2011,Kharif     ,Maize,15954,92881
Tamil Nadu,DINDIGUL,2011,Kharif     ,Ragi,7,18
Tamil Nadu,DINDIGUL,2011,Kharif     ,Rice,19158,103376
Tamil Nadu,DINDIGUL,2011,Rabi       ,Bajra,564,1649
Tamil Nadu,DINDIGUL,2011,Rabi       ,Cotton(lint),1755,7399
Tamil Nadu,DINDIGUL,2011,Rabi       ,Groundnut,8070,39834
Tamil Nadu,DINDIGUL,2011,Rabi       ,Jowar,9607,23526
Tamil Nadu,DINDIGUL,2011,Rabi       ,Maize,24690,164019
Tamil Nadu,DINDIGUL,2011,Rabi       ,Ragi,1,3
Tamil Nadu,DINDIGUL,2011,Rabi       ,Rapeseed &Mustard,6,1
Tamil Nadu,DINDIGUL,2011,Whole Year ,Arecanut,48,76
Tamil Nadu,DINDIGUL,2011,Whole Year ,Arhar/Tur,1052,1141
Tamil Nadu,DINDIGUL,2011,Whole Year ,Banana,5307,130919
Tamil Nadu,DINDIGUL,2011,Whole Year ,Black pepper,949,344
Tamil Nadu,DINDIGUL,2011,Whole Year ,Cardamom,320,32
Tamil Nadu,DINDIGUL,2011,Whole Year ,Cashewnut,415,109
Tamil Nadu,DINDIGUL,2011,Whole Year ,Castor seed,134,70
Tamil Nadu,DINDIGUL,2011,Whole Year ,Coconut ,29478,574900000
Tamil Nadu,DINDIGUL,2011,Whole Year ,Coriander,65,30
Tamil Nadu,DINDIGUL,2011,Whole Year ,Dry chillies,1674,1749
Tamil Nadu,DINDIGUL,2011,Whole Year ,Dry ginger,1,11
Tamil Nadu,DINDIGUL,2011,Whole Year ,Garlic,224,1366
Tamil Nadu,DINDIGUL,2011,Whole Year ,Gram,623,401
Tamil Nadu,DINDIGUL,2011,Whole Year ,Horse-gram,2447,1209
Tamil Nadu,DINDIGUL,2011,Whole Year ,Moong(Green Gram),2655,1809
Tamil Nadu,DINDIGUL,2011,Whole Year ,Onion,3803,32289
Tamil Nadu,DINDIGUL,2011,Whole Year ,Potato,2320,35509
Tamil Nadu,DINDIGUL,2011,Whole Year ,Small millets,17,26
Tamil Nadu,DINDIGUL,2011,Whole Year ,Sugarcane,5739,748894
Tamil Nadu,DINDIGUL,2011,Whole Year ,Sunflower,1357,2053
Tamil Nadu,DINDIGUL,2011,Whole Year ,Sweet potato,60,1230
Tamil Nadu,DINDIGUL,2011,Whole Year ,Tapioca,640,24103
Tamil Nadu,DINDIGUL,2011,Whole Year ,Tobacco,1002,2287
Tamil Nadu,DINDIGUL,2011,Whole Year ,Turmeric,117,641
Tamil Nadu,DINDIGUL,2011,Whole Year ,Urad,5237,3189
Tamil Nadu,DINDIGUL,2012,Kharif     ,Arhar/Tur,1097,427
Tamil Nadu,DINDIGUL,2012,Kharif     ,Castor seed,305,22.44
Tamil Nadu,DINDIGUL,2012,Kharif     ,Cotton(lint),2155,3593
Tamil Nadu,DINDIGUL,2012,Kharif     ,Groundnut,7263,18183
Tamil Nadu,DINDIGUL,2012,Kharif     ,Horse-gram,1972,212
Tamil Nadu,DINDIGUL,2012,Kharif     ,Maize,34325,119289
Tamil Nadu,DINDIGUL,2012,Kharif     ,Moong(Green Gram),2259,554
Tamil Nadu,DINDIGUL,2012,Kharif     ,Ragi,2,5
Tamil Nadu,DINDIGUL,2012,Kharif     ,Rice,9476,30806
Tamil Nadu,DINDIGUL,2012,Kharif     ,Sunflower,1098,1360
Tamil Nadu,DINDIGUL,2012,Kharif     ,Urad,5992,1622
Tamil Nadu,DINDIGUL,2012,Rabi       ,Gram,278,130
Tamil Nadu,DINDIGUL,2012,Whole Year ,Sugarcane,5378,298234
Tamil Nadu,DINDIGUL,2013,Kharif     ,Bajra,402,889
Tamil Nadu,DINDIGUL,2013,Kharif     ,Castor seed,46,17
Tamil Nadu,DINDIGUL,2013,Kharif     ,Cotton(lint),639,1990
Tamil Nadu,DINDIGUL,2013,Kharif     ,Groundnut,2071,6594
Tamil Nadu,DINDIGUL,2013,Kharif     ,Horse-gram,161,20
Tamil Nadu,DINDIGUL,2013,Kharif     ,Jowar,14308,24302
Tamil Nadu,DINDIGUL,2013,Kharif     ,Maize,7330,43858
Tamil Nadu,DINDIGUL,2013,Kharif     ,Moong(Green Gram),293,165
Tamil Nadu,DINDIGUL,2013,Kharif     ,Onion,512,3653
Tamil Nadu,DINDIGUL,2013,Kharif     ,Potato,1716,22611
Tamil Nadu,DINDIGUL,2013,Kharif     ,Ragi,5,14
Tamil Nadu,DINDIGUL,2013,Kharif     ,Rice,4234,25758
Tamil Nadu,DINDIGUL,2013,Kharif     ,Sunflower,15,10
Tamil Nadu,DINDIGUL,2013,Kharif     ,Urad,992,834
Tamil Nadu,DINDIGUL,2013,Rabi       ,Bajra,348,640
Tamil Nadu,DINDIGUL,2013,Rabi       ,Cotton(lint),1457,2755
Tamil Nadu,DINDIGUL,2013,Rabi       ,Groundnut,2171,5877
Tamil Nadu,DINDIGUL,2013,Rabi       ,Horse-gram,1742,189
Tamil Nadu,DINDIGUL,2013,Rabi       ,Jowar,19190,61135
Tamil Nadu,DINDIGUL,2013,Rabi       ,Maize,20131,127708
Tamil Nadu,DINDIGUL,2013,Rabi       ,Moong(Green Gram),2224,1277
Tamil Nadu,DINDIGUL,2013,Rabi       ,Onion,1824,11877
Tamil Nadu,DINDIGUL,2013,Rabi       ,Potato,513,6207
Tamil Nadu,DINDIGUL,2013,Rabi       ,Ragi,11,44
Tamil Nadu,DINDIGUL,2013,Rabi       ,Sunflower,1094,1673
Tamil Nadu,DINDIGUL,2013,Rabi       ,Urad,5154,2912
Tamil Nadu,DINDIGUL,2013,Whole Year ,Arecanut,53,69
Tamil Nadu,DINDIGUL,2013,Whole Year ,Arhar/Tur,1470,1214
Tamil Nadu,DINDIGUL,2013,Whole Year ,Banana,4037,111066
Tamil Nadu,DINDIGUL,2013,Whole Year ,Black pepper,782,283
Tamil Nadu,DINDIGUL,2013,Whole Year ,Cardamom,274,27
Tamil Nadu,DINDIGUL,2013,Whole Year ,Cashewnut,339,97
Tamil Nadu,DINDIGUL,2013,Whole Year ,Coconut ,32069,160800000
Tamil Nadu,DINDIGUL,2013,Whole Year ,Coriander,9,3
Tamil Nadu,DINDIGUL,2013,Whole Year ,Dry chillies,943,523
Tamil Nadu,DINDIGUL,2013,Whole Year ,Garlic,274,1671
Tamil Nadu,DINDIGUL,2013,Whole Year ,Gram,218,142
Tamil Nadu,DINDIGUL,2013,Whole Year ,Small millets,41,1
Tamil Nadu,DINDIGUL,2013,Whole Year ,Sugarcane,3838,309789
Tamil Nadu,DINDIGUL,2013,Whole Year ,Sweet potato,32,858
Tamil Nadu,DINDIGUL,2013,Whole Year ,Tapioca,152,4548
Tamil Nadu,DINDIGUL,2013,Whole Year ,Tobacco,869,1317
Tamil Nadu,DINDIGUL,2013,Whole Year ,Turmeric,16,59
Tamil Nadu,ERODE,1997,Kharif     ,Banana,2755,100639
Tamil Nadu,ERODE,1997,Kharif     ,Horse-gram,7150,2100
Tamil Nadu,ERODE,1997,Kharif     ,Onion,4201,49450
Tamil Nadu,ERODE,1997,Kharif     ,Sesamum,15659,12320
Tamil Nadu,ERODE,1997,Kharif     ,Small millets,128,110
Tamil Nadu,ERODE,1997,Kharif     ,Tobacco,3442,5441
Tamil Nadu,ERODE,1997,Whole Year ,Arhar/Tur,1657,840
Tamil Nadu,ERODE,1997,Whole Year ,Bajra,1986,2890
Tamil Nadu,ERODE,1997,Whole Year ,Banana,4653,182310
Tamil Nadu,ERODE,1997,Whole Year ,Cashewnut,21,10
Tamil Nadu,ERODE,1997,Whole Year ,Castor seed,2033,570
Tamil Nadu,ERODE,1997,Whole Year ,Coriander,31,10
Tamil Nadu,ERODE,1997,Whole Year ,Cotton(lint),10585,23450
Tamil Nadu,ERODE,1997,Whole Year ,Dry chillies,1047,580
Tamil Nadu,ERODE,1997,Whole Year ,Dry ginger,2,60
Tamil Nadu,ERODE,1997,Whole Year ,Garlic,36,200
Tamil Nadu,ERODE,1997,Whole Year ,Groundnut,58715,103960
Tamil Nadu,ERODE,1997,Whole Year ,Jowar,13275,12170
Tamil Nadu,ERODE,1997,Whole Year ,Maize,3133,7150
Tamil Nadu,ERODE,1997,Whole Year ,Moong(Green Gram),4513,1200
Tamil Nadu,ERODE,1997,Whole Year ,Onion,1826,20630
Tamil Nadu,ERODE,1997,Whole Year ,Potato,69,1320
Tamil Nadu,ERODE,1997,Whole Year ,Pulses total,27058,7570
Tamil Nadu,ERODE,1997,Whole Year ,Ragi,12137,16110
Tamil Nadu,ERODE,1997,Whole Year ,Rapeseed &Mustard,102,20
Tamil Nadu,ERODE,1997,Whole Year ,Rice,60892,268930
Tamil Nadu,ERODE,1997,Whole Year ,Small millets,80,10
Tamil Nadu,ERODE,1997,Whole Year ,Sugarcane,24112,26930000
Tamil Nadu,ERODE,1997,Whole Year ,Sunflower,778,890
Tamil Nadu,ERODE,1997,Whole Year ,Sweet potato,4,60
Tamil Nadu,ERODE,1997,Whole Year ,Tapioca,7748,362040
Tamil Nadu,ERODE,1997,Whole Year ,Tobacco,4263,6730
Tamil Nadu,ERODE,1997,Whole Year ,Total foodgrain,118609,314940
Tamil Nadu,ERODE,1997,Whole Year ,Turmeric,9428,63290
Tamil Nadu,ERODE,1997,Whole Year ,Urad,1927,900
Tamil Nadu,ERODE,1998,Kharif     ,Arhar/Tur,3005,2668
Tamil Nadu,ERODE,1998,Kharif     ,Bajra,1078,1569
Tamil Nadu,ERODE,1998,Kharif     ,Cotton(lint),10800,24165
Tamil Nadu,ERODE,1998,Kharif     ,Dry ginger,2,63
Tamil Nadu,ERODE,1998,Kharif     ,Groundnut,69353,131136
Tamil Nadu,ERODE,1998,Kharif     ,Horse-gram,7461,2268
Tamil Nadu,ERODE,1998,Kharif     ,Jowar,17900,18917
Tamil Nadu,ERODE,1998,Kharif     ,Maize,4383,10006
Tamil Nadu,ERODE,1998,Kharif     ,Moong(Green Gram),9993,4577
Tamil Nadu,ERODE,1998,Kharif     ,Pulses total,34260,15192
Tamil Nadu,ERODE,1998,Kharif     ,Ragi,11055,12410
Tamil Nadu,ERODE,1998,Kharif     ,Rice,67387,232121
Tamil Nadu,ERODE,1998,Kharif     ,Sesamum,21991,14800
Tamil Nadu,ERODE,1998,Kharif     ,Small millets,11100,8200
Tamil Nadu,ERODE,1998,Kharif     ,Sunflower,839,1242
Tamil Nadu,ERODE,1998,Kharif     ,Total foodgrain,137019,29104
Tamil Nadu,ERODE,1998,Kharif     ,Urad,9888,4835
Tamil Nadu,ERODE,1998,Rabi       ,Gram,10,9
Tamil Nadu,ERODE,1998,Whole Year ,Banana,2820,110493
Tamil Nadu,ERODE,1998,Whole Year ,Black pepper,35,8
Tamil Nadu,ERODE,1998,Whole Year ,Cardamom,25,2
Tamil Nadu,ERODE,1998,Whole Year ,Cashewnut,17,3
Tamil Nadu,ERODE,1998,Whole Year ,Castor seed,3975,1419
Tamil Nadu,ERODE,1998,Whole Year ,Coriander,53,15
Tamil Nadu,ERODE,1998,Whole Year ,Dry chillies,1142,636
Tamil Nadu,ERODE,1998,Whole Year ,Garlic,140,786
Tamil Nadu,ERODE,1998,Whole Year ,Onion,4384,49526
Tamil Nadu,ERODE,1998,Whole Year ,Potato,12,230
Tamil Nadu,ERODE,1998,Whole Year ,Rapeseed &Mustard,72,17
Tamil Nadu,ERODE,1998,Whole Year ,Sannhamp,1397,1018
Tamil Nadu,ERODE,1998,Whole Year ,Sugarcane,21581,2579080
Tamil Nadu,ERODE,1998,Whole Year ,Sweet potato,22,374
Tamil Nadu,ERODE,1998,Whole Year ,Tapioca,5037,235359
Tamil Nadu,ERODE,1998,Whole Year ,Tobacco,3606,5712
Tamil Nadu,ERODE,1998,Whole Year ,Turmeric,9256,62135
Tamil Nadu,ERODE,1999,Kharif     ,Arhar/Tur,1539,1136
Tamil Nadu,ERODE,1999,Kharif     ,Bajra,1189,2949
Tamil Nadu,ERODE,1999,Kharif     ,Castor seed,1160,321
Tamil Nadu,ERODE,1999,Kharif     ,Cotton(lint),8553,17032
Tamil Nadu,ERODE,1999,Kharif     ,Dry ginger,1,27
Tamil Nadu,ERODE,1999,Kharif     ,Groundnut,59889,122176
Tamil Nadu,ERODE,1999,Kharif     ,Horse-gram,8772,2077
Tamil Nadu,ERODE,1999,Kharif     ,Jowar,12051,7402
Tamil Nadu,ERODE,1999,Kharif     ,Korra,2,1
Tamil Nadu,ERODE,1999,Kharif     ,Maize,4566,10444
Tamil Nadu,ERODE,1999,Kharif     ,Moong(Green Gram),8165,3887
Tamil Nadu,ERODE,1999,Kharif     ,Ragi,9789,8883
Tamil Nadu,ERODE,1999,Kharif     ,Rice,64481,270611
Tamil Nadu,ERODE,1999,Kharif     ,Sesamum,29928,23397
Tamil Nadu,ERODE,1999,Kharif     ,Sunflower,600,689
Tamil Nadu,ERODE,1999,Kharif     ,Urad,6400,3315
Tamil Nadu,ERODE,1999,Rabi       ,Rapeseed &Mustard,172,39
Tamil Nadu,ERODE,1999,Rabi       ,Samai,5,3
Tamil Nadu,ERODE,1999,Whole Year ,Banana,2755,100639
Tamil Nadu,ERODE,1999,Whole Year ,Cardamom,20,2
Tamil Nadu,ERODE,1999,Whole Year ,Cashewnut,58,17
Tamil Nadu,ERODE,1999,Whole Year ,Coriander,1,0
Tamil Nadu,ERODE,1999,Whole Year ,Dry chillies,1439,970
Tamil Nadu,ERODE,1999,Whole Year ,Garlic,41,231
Tamil Nadu,ERODE,1999,Whole Year ,Guar seed,22994,310638
Tamil Nadu,ERODE,1999,Whole Year ,Onion,4201,49450
Tamil Nadu,ERODE,1999,Whole Year ,Potato,11,187
Tamil Nadu,ERODE,1999,Whole Year ,Sannhamp,1653,1205
Tamil Nadu,ERODE,1999,Whole Year ,Sugarcane,22994,2933211
Tamil Nadu,ERODE,1999,Whole Year ,Tapioca,2882,125079
Tamil Nadu,ERODE,1999,Whole Year ,Tobacco,3442,5441
Tamil Nadu,ERODE,1999,Whole Year ,Turmeric,11207,71269
Tamil Nadu,ERODE,2000,Kharif     ,Arhar/Tur,2630,1941
Tamil Nadu,ERODE,2000,Kharif     ,Bajra,1132,2079
Tamil Nadu,ERODE,2000,Kharif     ,Castor seed,3468,961
Tamil Nadu,ERODE,2000,Kharif     ,Cotton(lint),11156,22347
Tamil Nadu,ERODE,2000,Kharif     ,Dry ginger,4,106
Tamil Nadu,ERODE,2000,Kharif     ,Groundnut,53405,93297
Tamil Nadu,ERODE,2000,Kharif     ,Horse-gram,9268,2158
Tamil Nadu,ERODE,2000,Kharif     ,Jowar,13448,11694
Tamil Nadu,ERODE,2000,Kharif     ,Maize,6391,14618
Tamil Nadu,ERODE,2000,Kharif     ,Mesta,6,24
Tamil Nadu,ERODE,2000,Kharif     ,Moong(Green Gram),8503,4422
Tamil Nadu,ERODE,2000,Kharif     ,Other Cereals & Millets,29,16
Tamil Nadu,ERODE,2000,Kharif     ,Other Kharif pulses,5358,1147
Tamil Nadu,ERODE,2000,Kharif     ,Ragi,10018,8297
Tamil Nadu,ERODE,2000,Kharif     ,Rice,68130,306471
Tamil Nadu,ERODE,2000,Kharif     ,Sesamum,35252,27443
Tamil Nadu,ERODE,2000,Kharif     ,Sunflower,474,623
Tamil Nadu,ERODE,2000,Kharif     ,Urad,7221,3740
Tamil Nadu,ERODE,2000,Rabi       ,Gram,50,36
Tamil Nadu,ERODE,2000,Rabi       ,Rapeseed &Mustard,115,26
Tamil Nadu,ERODE,2000,Whole Year ,Banana,2986,109077
Tamil Nadu,ERODE,2000,Whole Year ,Black pepper,1,0
Tamil Nadu,ERODE,2000,Whole Year ,Dry chillies,1891,1029
Tamil Nadu,ERODE,2000,Whole Year ,Garlic,91,512
Tamil Nadu,ERODE,2000,Whole Year ,Onion,4652,54759
Tamil Nadu,ERODE,2000,Whole Year ,Potato,8,146
Tamil Nadu,ERODE,2000,Whole Year ,Sannhamp,810,590
Tamil Nadu,ERODE,2000,Whole Year ,Sugarcane,28120,3587105
Tamil Nadu,ERODE,2000,Whole Year ,Tapioca,6624,287482
Tamil Nadu,ERODE,2000,Whole Year ,Tobacco,3914,6187
Tamil Nadu,ERODE,2000,Whole Year ,Turmeric,10664,65697
Tamil Nadu,ERODE,2001,Kharif     ,Arhar/Tur,1539,1000
Tamil Nadu,ERODE,2001,Kharif     ,Bajra,677,740
Tamil Nadu,ERODE,2001,Kharif     ,Cotton(lint),9738,21230
Tamil Nadu,ERODE,2001,Kharif     ,Groundnut,41170,66480
Tamil Nadu,ERODE,2001,Kharif     ,Jowar,12140,3820
Tamil Nadu,ERODE,2001,Kharif     ,Moong(Green Gram),4328,1830
Tamil Nadu,ERODE,2001,Kharif     ,Ragi,10483,11700
Tamil Nadu,ERODE,2001,Kharif     ,Rice,50474,233910
Tamil Nadu,ERODE,2001,Kharif     ,Sesamum,9336,6590
Tamil Nadu,ERODE,2001,Kharif     ,Sunflower,375,610
Tamil Nadu,ERODE,2001,Kharif     ,Urad,2250,1240
Tamil Nadu,ERODE,2001,Whole Year ,Sugarcane,35875,5297300
Tamil Nadu,ERODE,2002,Kharif     ,Arhar/Tur,488,266
Tamil Nadu,ERODE,2002,Kharif     ,Bajra,1583,1350
Tamil Nadu,ERODE,2002,Kharif     ,Castor seed,852,237
Tamil Nadu,ERODE,2002,Kharif     ,Cotton(lint),2709,4717
Tamil Nadu,ERODE,2002,Kharif     ,Groundnut,27513,35111
Tamil Nadu,ERODE,2002,Kharif     ,Horse-gram,7830,1510
Tamil Nadu,ERODE,2002,Kharif     ,Jowar,3383,1811
Tamil Nadu,ERODE,2002,Kharif     ,Korra,2,2
Tamil Nadu,ERODE,2002,Kharif     ,Maize,7354,16806
Tamil Nadu,ERODE,2002,Kharif     ,Moong(Green Gram),4460,1899
Tamil Nadu,ERODE,2002,Kharif     ,Other Kharif pulses,11118,2381
Tamil Nadu,ERODE,2002,Kharif     ,Ragi,9574,10599
Tamil Nadu,ERODE,2002,Kharif     ,Rice,16691,74471
Tamil Nadu,ERODE,2002,Kharif     ,Samai,30,22
Tamil Nadu,ERODE,2002,Kharif     ,Sesamum,12474,8295
Tamil Nadu,ERODE,2002,Kharif     ,Small millets,2,1
Tamil Nadu,ERODE,2002,Kharif     ,Sunflower,339,462
Tamil Nadu,ERODE,2002,Kharif     ,Urad,1962,586
Tamil Nadu,ERODE,2002,Rabi       ,Gram,353,277
Tamil Nadu,ERODE,2002,Rabi       ,Rapeseed &Mustard,96,22
Tamil Nadu,ERODE,2002,Whole Year ,Arecanut,121,0
Tamil Nadu,ERODE,2002,Whole Year ,Ash Gourd,11,0
Tamil Nadu,ERODE,2002,Whole Year ,Banana,4450,139630
Tamil Nadu,ERODE,2002,Whole Year ,Beans & Mutter(Vegetable),93,0
Tamil Nadu,ERODE,2002,Whole Year ,Beet Root,17,0
Tamil Nadu,ERODE,2002,Whole Year ,Bhindi,161,1199
Tamil Nadu,ERODE,2002,Whole Year ,Bitter Gourd,3,0
Tamil Nadu,ERODE,2002,Whole Year ,Bottle Gourd,3,0
Tamil Nadu,ERODE,2002,Whole Year ,Brinjal,293,2234
Tamil Nadu,ERODE,2002,Whole Year ,Cabbage,22,1291
Tamil Nadu,ERODE,2002,Whole Year ,Cashewnut,34,10
Tamil Nadu,ERODE,2002,Whole Year ,Cauliflower,10,0
Tamil Nadu,ERODE,2002,Whole Year ,Citrus Fruit,87,96
Tamil Nadu,ERODE,2002,Whole Year ,Coconut ,17377,161700
Tamil Nadu,ERODE,2002,Whole Year ,Cucumber,8,0
Tamil Nadu,ERODE,2002,Whole Year ,Drum Stick,552,0
Tamil Nadu,ERODE,2002,Whole Year ,Dry chillies,665,519
Tamil Nadu,ERODE,2002,Whole Year ,Garlic,43,242
Tamil Nadu,ERODE,2002,Whole Year ,Grapes,3,44
Tamil Nadu,ERODE,2002,Whole Year ,Jack Fruit,14,158
Tamil Nadu,ERODE,2002,Whole Year ,Lab-Lab,146,0
Tamil Nadu,ERODE,2002,Whole Year ,Mango,1012,6064
Tamil Nadu,ERODE,2002,Whole Year ,Onion,1785,22534
Tamil Nadu,ERODE,2002,Whole Year ,Orange,43,66
Tamil Nadu,ERODE,2002,Whole Year ,Other Citrus Fruit,131,0
Tamil Nadu,ERODE,2002,Whole Year ,Other Fresh Fruits,121,0
Tamil Nadu,ERODE,2002,Whole Year ,Other Vegetables,219,0
Tamil Nadu,ERODE,2002,Whole Year ,Papaya,18,0
Tamil Nadu,ERODE,2002,Whole Year ,Pome Fruit,182,952
Tamil Nadu,ERODE,2002,Whole Year ,Pome Granet,10,0
Tamil Nadu,ERODE,2002,Whole Year ,Potato,58,1103
Tamil Nadu,ERODE,2002,Whole Year ,Pump Kin,121,0
Tamil Nadu,ERODE,2002,Whole Year ,Ribed Guard,13,0
Tamil Nadu,ERODE,2002,Whole Year ,Snak Guard,18,0
Tamil Nadu,ERODE,2002,Whole Year ,Sugarcane,27376,3337780
Tamil Nadu,ERODE,2002,Whole Year ,Sweet potato,3,41
Tamil Nadu,ERODE,2002,Whole Year ,Tapioca,3745,76725
Tamil Nadu,ERODE,2002,Whole Year ,Tobacco,6,8
Tamil Nadu,ERODE,2002,Whole Year ,Tomato,682,8930
Tamil Nadu,ERODE,2002,Whole Year ,Turmeric,6135,28781
Tamil Nadu,ERODE,2002,Whole Year ,Water Melon,12,0
Tamil Nadu,ERODE,2002,Whole Year ,Yam,375,0
Tamil Nadu,ERODE,2003,Kharif     ,Arhar/Tur,953,445
Tamil Nadu,ERODE,2003,Kharif     ,Bajra,1566,1703
Tamil Nadu,ERODE,2003,Kharif     ,Castor seed,1123,311
Tamil Nadu,ERODE,2003,Kharif     ,Cotton(lint),2815,3852
Tamil Nadu,ERODE,2003,Kharif     ,Groundnut,32090,40870
Tamil Nadu,ERODE,2003,Kharif     ,Horse-gram,8515,2008
Tamil Nadu,ERODE,2003,Kharif     ,Jowar,6094,3302
Tamil Nadu,ERODE,2003,Kharif     ,Maize,10495,23991
Tamil Nadu,ERODE,2003,Kharif     ,Moong(Green Gram),5379,2693
Tamil Nadu,ERODE,2003,Kharif     ,Other Kharif pulses,12423,2660
Tamil Nadu,ERODE,2003,Kharif     ,Ragi,8429,6804
Tamil Nadu,ERODE,2003,Kharif     ,Rice,1944,7962
Tamil Nadu,ERODE,2003,Kharif     ,Sesamum,6871,4320
Tamil Nadu,ERODE,2003,Kharif     ,Small millets,105,104
Tamil Nadu,ERODE,2003,Kharif     ,Sunflower,657,1093
Tamil Nadu,ERODE,2003,Kharif     ,Urad,2195,548
Tamil Nadu,ERODE,2003,Rabi       ,Gram,300,236
Tamil Nadu,ERODE,2003,Rabi       ,Rapeseed &Mustard,72,17
Tamil Nadu,ERODE,2003,Whole Year ,Arecanut,134,0
Tamil Nadu,ERODE,2003,Whole Year ,Ash Gourd,46,0
Tamil Nadu,ERODE,2003,Whole Year ,Banana,4090,111558
Tamil Nadu,ERODE,2003,Whole Year ,Beans & Mutter(Vegetable),75,0
Tamil Nadu,ERODE,2003,Whole Year ,Beet Root,9,0
Tamil Nadu,ERODE,2003,Whole Year ,Bhindi,138,966
Tamil Nadu,ERODE,2003,Whole Year ,Bitter Gourd,8,0
Tamil Nadu,ERODE,2003,Whole Year ,Black pepper,1,0
Tamil Nadu,ERODE,2003,Whole Year ,Bottle Gourd,1,0
Tamil Nadu,ERODE,2003,Whole Year ,Brinjal,355,3969
Tamil Nadu,ERODE,2003,Whole Year ,Cabbage,17,1080
Tamil Nadu,ERODE,2003,Whole Year ,Carrot,2,0
Tamil Nadu,ERODE,2003,Whole Year ,Cashewnut,63,22
Tamil Nadu,ERODE,2003,Whole Year ,Cauliflower,3,0
Tamil Nadu,ERODE,2003,Whole Year ,Citrus Fruit,90,94
Tamil Nadu,ERODE,2003,Whole Year ,Coconut ,17486,101900
Tamil Nadu,ERODE,2003,Whole Year ,Coriander,4,1
Tamil Nadu,ERODE,2003,Whole Year ,Cucumber,1,0
Tamil Nadu,ERODE,2003,Whole Year ,Drum Stick,550,8
Tamil Nadu,ERODE,2003,Whole Year ,Dry chillies,767,601
Tamil Nadu,ERODE,2003,Whole Year ,Garlic,18,101
Tamil Nadu,ERODE,2003,Whole Year ,Grapes,7,169
Tamil Nadu,ERODE,2003,Whole Year ,Jack Fruit,12,116
Tamil Nadu,ERODE,2003,Whole Year ,Lab-Lab,204,0
Tamil Nadu,ERODE,2003,Whole Year ,Mango,989,4109
Tamil Nadu,ERODE,2003,Whole Year ,Onion,1320,9485
Tamil Nadu,ERODE,2003,Whole Year ,Orange,98,192
Tamil Nadu,ERODE,2003,Whole Year ,Other Citrus Fruit,165,0
Tamil Nadu,ERODE,2003,Whole Year ,Other Fresh Fruits,156,0
Tamil Nadu,ERODE,2003,Whole Year ,Other Vegetables,132,0
Tamil Nadu,ERODE,2003,Whole Year ,Papaya,53,0
Tamil Nadu,ERODE,2003,Whole Year ,Plums,13,0
Tamil Nadu,ERODE,2003,Whole Year ,Pome Fruit,172,1208
Tamil Nadu,ERODE,2003,Whole Year ,Pome Granet,14,0
Tamil Nadu,ERODE,2003,Whole Year ,Potato,128,1995
